timestamp,heart_rate,timestamp_16
2020-06-03 03:57:29,103,
2020-06-03 03:57:30,101,
2020-06-03 03:57:33,99,
2020-06-03 03:57:34,100,
2020-06-03 03:57:38,100,
2020-06-03 03:57:39,100,
2020-06-03 03:57:40,100,
2020-06-03 03:57:41,99,
2020-06-03 03:57:42,101,
2020-06-03 03:57:43,103,
2020-06-03 03:57:44,105,
2020-06-03 03:57:45,106,
2020-06-03 03:57:46,108,
2020-06-03 03:57:47,110,
2020-06-03 03:57:49,114,
2020-06-03 03:57:51,115,
2020-06-03 03:57:52,118,
2020-06-03 03:57:54,122,
2020-06-03 03:57:56,122,
2020-06-03 03:58:01,126,
2020-06-03 03:58:05,127,
2020-06-03 03:58:10,128,
2020-06-03 03:58:15,130,
2020-06-03 03:58:16,127,
2020-06-03 03:58:21,129,
2020-06-03 03:58:22,126,
2020-06-03 03:58:26,126,
2020-06-03 03:58:32,126,
2020-06-03 03:58:36,128,
2020-06-03 03:58:37,127,
2020-06-03 03:58:41,127,
2020-06-03 03:58:47,126,
2020-06-03 03:58:48,130,
2020-06-03 03:58:51,126,
2020-06-03 03:58:52,127,
2020-06-03 03:58:58,126,
2020-06-03 03:58:59,127,
2020-06-03 03:59:02,132,
2020-06-03 03:59:03,132,
2020-06-03 03:59:06,134,
2020-06-03 03:59:12,135,
2020-06-03 03:59:16,132,
2020-06-03 03:59:17,131,
2020-06-03 03:59:23,131,
2020-06-03 03:59:27,128,
2020-06-03 03:59:28,129,
2020-06-03 03:59:34,129,
2020-06-03 03:59:35,130,
2020-06-03 03:59:39,131,
2020-06-03 03:59:41,132,
2020-06-03 03:59:45,129,
2020-06-03 03:59:47,130,
2020-06-03 03:59:53,131,
2020-06-03 03:59:57,134,
2020-06-03 03:59:59,131,
2020-06-03 04:00:05,129,
2020-06-03 04:00:07,132,
2020-06-03 04:00:08,132,
2020-06-03 04:00:09,133,
2020-06-03 04:00:13,133,
2020-06-03 04:00:14,134,
2020-06-03 04:00:19,134,
2020-06-03 04:00:25,135,
2020-06-03 04:00:26,134,
2020-06-03 04:00:28,137,
2020-06-03 04:00:31,138,
2020-06-03 04:00:33,138,
2020-06-03 04:00:36,135,
2020-06-03 04:00:41,135,
2020-06-03 04:00:42,137,
2020-06-03 04:00:45,137,
2020-06-03 04:00:48,138,
2020-06-03 04:00:53,141,
2020-06-03 04:00:54,138,
2020-06-03 04:00:55,139,
2020-06-03 04:01:00,139,
2020-06-03 04:01:02,138,
2020-06-03 04:01:05,135,
2020-06-03 04:01:07,137,
2020-06-03 04:01:10,139,
2020-06-03 04:01:13,138,
2020-06-03 04:01:15,138,
2020-06-03 04:01:18,138,
2020-06-03 04:01:22,137,
2020-06-03 04:01:27,138,
2020-06-03 04:01:32,139,
2020-06-03 04:01:33,137,
2020-06-03 04:01:37,137,
2020-06-03 04:01:43,139,
2020-06-03 04:01:44,140,
2020-06-03 04:01:49,138,
2020-06-03 04:01:51,137,
2020-06-03 04:01:55,138,
2020-06-03 04:01:59,138,
2020-06-03 04:02:05,138,
2020-06-03 04:02:06,137,
2020-06-03 04:02:10,136,
2020-06-03 04:02:13,137,
2020-06-03 04:02:15,138,
2020-06-03 04:02:18,135,
2020-06-03 04:02:21,136,
2020-06-03 04:02:25,138,
2020-06-03 04:02:30,137,
2020-06-03 04:02:33,140,
2020-06-03 04:02:35,139,
2020-06-03 04:02:38,139,
2020-06-03 04:02:41,140,
2020-06-03 04:02:44,140,
2020-06-03 04:02:49,140,
2020-06-03 04:02:54,137,
2020-06-03 04:03:00,140,
2020-06-03 04:03:01,140,
2020-06-03 04:03:03,143,
2020-06-03 04:03:06,141,
2020-06-03 04:03:12,140,
2020-06-03 04:03:14,141,
2020-06-03 04:03:17,139,
2020-06-03 04:03:22,138,
2020-06-03 04:03:27,136,
2020-06-03 04:03:32,138,
2020-06-03 04:03:36,140,
2020-06-03 04:03:41,139,
2020-06-03 04:03:43,136,
2020-06-03 04:03:47,135,
2020-06-03 04:03:48,138,
2020-06-03 04:03:51,144,
2020-06-03 04:03:52,145,
2020-06-03 04:03:57,146,
2020-06-03 04:04:03,148,
2020-06-03 04:04:08,146,
2020-06-03 04:04:13,147,
2020-06-03 04:04:17,146,
2020-06-03 04:04:21,144,
2020-06-03 04:04:27,147,
2020-06-03 04:04:33,148,
2020-06-03 04:04:34,148,
2020-06-03 04:04:40,146,
2020-06-03 04:04:41,149,
2020-06-03 04:04:43,146,
2020-06-03 04:04:45,146,
2020-06-03 04:04:50,146,
2020-06-03 04:04:56,145,
2020-06-03 04:05:00,147,
2020-06-03 04:05:06,148,
2020-06-03 04:05:09,145,
2020-06-03 04:05:10,145,
2020-06-03 04:05:12,145,
2020-06-03 04:05:14,145,
2020-06-03 04:05:18,145,
2020-06-03 04:05:21,145,
2020-06-03 04:05:23,145,
2020-06-03 04:05:25,145,
2020-06-03 04:05:28,145,
2020-06-03 04:05:30,143,
2020-06-03 04:05:33,146,
2020-06-03 04:05:35,146,
2020-06-03 04:05:39,146,
2020-06-03 04:05:41,143,
2020-06-03 04:05:42,143,
2020-06-03 04:05:44,146,
2020-06-03 04:05:47,146,
2020-06-03 04:05:52,145,
2020-06-03 04:05:57,148,
2020-06-03 04:06:03,147,
2020-06-03 04:06:05,150,
2020-06-03 04:06:10,151,
2020-06-03 04:06:16,152,
2020-06-03 04:06:22,154,
2020-06-03 04:06:23,151,
2020-06-03 04:06:27,150,
2020-06-03 04:06:32,151,
2020-06-03 04:06:35,149,
2020-06-03 04:06:37,149,
2020-06-03 04:06:43,152,
2020-06-03 04:06:48,152,
2020-06-03 04:06:53,152,
2020-06-03 04:06:58,149,
2020-06-03 04:07:00,153,
2020-06-03 04:07:01,150,
2020-06-03 04:07:02,151,
2020-06-03 04:07:07,151,
2020-06-03 04:07:13,150,
2020-06-03 04:07:14,149,
2020-06-03 04:07:18,150,
2020-06-03 04:07:19,151,
2020-06-03 04:07:25,149,
2020-06-03 04:07:27,149,
2020-06-03 04:07:32,148,
2020-06-03 04:07:38,147,
2020-06-03 04:07:42,146,
2020-06-03 04:07:46,147,
2020-06-03 04:07:50,147,
2020-06-03 04:07:51,148,
2020-06-03 04:07:56,146,
2020-06-03 04:07:57,149,
2020-06-03 04:07:58,149,
2020-06-03 04:08:04,149,
2020-06-03 04:08:08,149,
2020-06-03 04:08:10,146,
2020-06-03 04:08:14,147,
2020-06-03 04:08:18,152,
2020-06-03 04:08:19,154,
2020-06-03 04:08:21,157,
2020-06-03 04:08:25,155,
2020-06-03 04:08:31,155,
2020-06-03 04:08:36,155,
2020-06-03 04:08:42,154,
2020-06-03 04:08:48,154,
2020-06-03 04:08:51,154,
2020-06-03 04:08:54,154,
2020-06-03 04:09:00,154,
2020-06-03 04:09:04,155,
2020-06-03 04:09:09,155,
2020-06-03 04:09:14,156,
2020-06-03 04:09:16,154,
2020-06-03 04:09:19,155,
2020-06-03 04:09:25,157,
2020-06-03 04:09:30,156,
2020-06-03 04:09:32,150,
2020-06-03 04:09:34,148,
2020-06-03 04:09:40,152,
2020-06-03 04:09:41,150,
2020-06-03 04:09:42,147,
2020-06-03 04:09:45,144,
2020-06-03 04:09:48,144,
2020-06-03 04:09:54,143,
2020-06-03 04:09:59,140,
2020-06-03 04:10:00,140,
2020-06-03 04:10:04,142,
2020-06-03 04:10:09,141,
2020-06-03 04:10:15,144,
2020-06-03 04:10:19,142,
2020-06-03 04:10:23,145,
2020-06-03 04:10:25,144,
2020-06-03 04:10:30,144,
2020-06-03 04:10:35,145,
2020-06-03 04:10:40,148,
2020-06-03 04:10:45,147,
2020-06-03 04:10:49,148,
2020-06-03 04:10:51,148,
2020-06-03 04:10:55,144,
2020-06-03 04:10:56,145,
2020-06-03 04:11:02,144,
2020-06-03 04:11:03,145,
2020-06-03 04:11:06,148,
2020-06-03 04:11:10,150,
2020-06-03 04:11:12,147,
2020-06-03 04:11:14,149,
2020-06-03 04:11:20,150,
2020-06-03 04:11:21,149,
2020-06-03 04:11:27,149,
2020-06-03 04:11:33,150,
2020-06-03 04:11:39,150,
2020-06-03 04:11:40,151,
2020-06-03 04:11:44,154,
2020-06-03 04:11:45,152,
2020-06-03 04:11:46,155,
2020-06-03 04:11:51,156,
2020-06-03 04:11:53,155,
2020-06-03 04:11:57,155,
2020-06-03 04:11:59,154,
2020-06-03 04:12:01,153,
2020-06-03 04:12:06,151,
2020-06-03 04:12:07,154,
2020-06-03 04:12:11,156,
2020-06-03 04:12:17,157,
2020-06-03 04:12:18,157,
2020-06-03 04:12:23,158,
2020-06-03 04:12:28,157,
2020-06-03 04:12:33,154,
2020-06-03 04:12:35,157,
2020-06-03 04:12:38,157,
2020-06-03 04:12:43,156,
2020-06-03 04:12:47,155,
2020-06-03 04:12:51,155,
2020-06-03 04:12:57,155,
2020-06-03 04:13:01,158,
2020-06-03 04:13:03,159,
2020-06-03 04:13:09,158,
2020-06-03 04:13:14,160,
2020-06-03 04:13:17,157,
2020-06-03 04:13:20,157,
2020-06-03 04:13:26,159,
2020-06-03 04:13:28,160,
2020-06-03 04:13:30,160,
2020-06-03 04:13:35,159,
2020-06-03 04:13:36,162,
2020-06-03 04:13:38,159,
2020-06-03 04:13:40,159,
2020-06-03 04:13:46,158,
2020-06-03 04:13:52,157,
2020-06-03 04:13:58,156,
2020-06-03 04:14:03,158,
2020-06-03 04:14:07,156,
2020-06-03 04:14:12,155,
2020-06-03 04:14:13,155,
2020-06-03 04:14:17,158,
2020-06-03 04:14:22,157,
2020-06-03 04:14:27,155,
2020-06-03 04:14:31,157,
2020-06-03 04:14:36,157,
2020-06-03 04:14:41,159,
2020-06-03 04:14:45,159,
2020-06-03 04:14:50,158,
2020-06-03 04:14:55,157,
2020-06-03 04:15:00,157,
2020-06-03 04:15:05,159,
2020-06-03 04:15:10,154,
2020-06-03 04:15:11,153,
2020-06-03 04:15:13,150,
2020-06-03 04:15:17,151,
2020-06-03 04:15:18,150,
2020-06-03 04:15:24,147,
2020-06-03 04:15:29,148,
2020-06-03 04:15:32,148,
2020-06-03 04:15:33,147,
2020-06-03 04:15:37,146,
2020-06-03 04:15:38,145,
2020-06-03 04:15:43,144,
2020-06-03 04:15:44,147,
2020-06-03 04:15:46,144,
2020-06-03 04:15:50,145,
2020-06-03 04:15:51,145,
2020-06-03 04:15:56,147,
2020-06-03 04:15:59,150,
2020-06-03 04:16:00,149,
2020-06-03 04:16:01,149,
2020-06-03 04:16:05,150,
2020-06-03 04:16:06,149,
2020-06-03 04:16:07,148,
2020-06-03 04:16:08,147,
2020-06-03 04:16:09,148,
2020-06-03 04:16:12,149,
2020-06-03 04:16:15,149,
2020-06-03 04:16:20,148,
2020-06-03 04:16:25,148,
2020-06-03 04:16:28,149,
2020-06-03 04:16:30,149,
2020-06-03 04:16:31,149,
2020-06-03 04:16:32,149,
2020-06-03 04:16:37,147,
2020-06-03 04:16:44,149,
2020-06-03 04:16:49,147,
2020-06-03 04:16:50,147,
2020-06-03 04:16:57,149,
2020-06-03 04:17:01,151,
2020-06-03 04:17:02,154,
2020-06-03 04:17:04,158,
2020-06-03 04:17:05,161,
2020-06-03 04:17:06,166,
2020-06-03 04:17:10,169,
2020-06-03 04:17:13,170,
2020-06-03 04:17:15,173,
2020-06-03 04:17:19,172,
2020-06-03 04:17:23,168,
2020-06-03 04:17:24,168,
2020-06-03 04:17:29,168,
2020-06-03 04:17:32,171,
2020-06-03 04:17:35,171,
2020-06-03 04:17:37,171,
2020-06-03 04:17:43,171,
2020-06-03 04:17:47,168,
2020-06-03 04:17:48,167,
2020-06-03 04:17:54,167,
2020-06-03 04:18:01,167,
2020-06-03 04:18:07,168,
2020-06-03 04:18:08,168,
2020-06-03 04:18:14,168,
2020-06-03 04:18:15,169,
2020-06-03 04:18:20,165,
2020-06-03 04:18:23,167,
