timestamp,heart_rate,timestamp_16
,0,4416
2020-06-02 14:15:00,0,5316
2020-06-02 14:30:00,0,6216
2020-06-02 14:45:00,0,7116
2020-06-02 15:00:00,0,8016
2020-06-02 15:15:00,0,8916
2020-06-02 15:30:00,0,9816
2020-06-02 15:45:00,0,10716
2020-06-02 16:00:00,0,11616
2020-06-02 16:15:00,0,12516
2020-06-02 16:30:00,0,13416
2020-06-02 16:45:00,0,14316
2020-06-02 17:00:00,0,15216
2020-06-02 17:15:00,0,16116
2020-06-02 17:30:00,0,17016
2020-06-02 17:45:00,0,17916
2020-06-02 18:00:00,0,18816
2020-06-02 18:15:00,0,19716
2020-06-02 18:30:00,0,20616
2020-06-02 18:45:00,0,21516
2020-06-02 19:00:00,0,22416
2020-06-02 19:15:00,0,23316
2020-06-02 19:30:00,0,24216
2020-06-02 19:45:00,0,25116
2020-06-02 20:00:00,0,26016
2020-06-02 20:15:00,0,26916
2020-06-02 20:30:00,0,27816
2020-06-02 20:45:00,0,28716
2020-06-02 21:00:00,0,29616
2020-06-02 21:15:00,0,30516
2020-06-02 21:30:00,0,31416
2020-06-02 21:45:00,0,32316
2020-06-02 22:00:00,0,33216
2020-06-02 22:15:00,0,34116
2020-06-02 22:30:00,0,35016
2020-06-02 22:45:00,0,35916
2020-06-02 23:00:00,0,36816
2020-06-02 23:15:00,0,37716
2020-06-02 23:30:00,0,38616
2020-06-02 23:34:00,90,38856
2020-06-02 23:35:00,0,38916
2020-06-02 23:42:00,97,39336
2020-06-02 23:43:00,0,39396
