timestamp,heart_rate,timestamp_16
2020-06-09 06:46:20,98,
2020-06-09 06:46:21,98,
2020-06-09 06:46:23,97,
2020-06-09 06:46:25,97,
2020-06-09 06:46:28,100,
2020-06-09 06:46:29,102,
2020-06-09 06:46:30,104,
2020-06-09 06:46:31,107,
2020-06-09 06:46:33,108,
2020-06-09 06:46:35,109,
2020-06-09 06:46:37,110,
2020-06-09 06:46:42,108,
2020-06-09 06:46:49,107,
2020-06-09 06:46:50,107,
2020-06-09 06:46:53,104,
2020-06-09 06:46:56,100,
2020-06-09 06:46:57,99,
2020-06-09 06:46:59,99,
2020-06-09 06:47:02,99,
2020-06-09 06:47:08,98,
2020-06-09 06:47:12,97,
2020-06-09 06:47:14,97,
2020-06-09 06:47:16,96,
2020-06-09 06:47:18,96,
2020-06-09 06:47:24,97,
2020-06-09 06:47:27,94,
2020-06-09 06:47:28,98,
2020-06-09 06:47:29,98,
2020-06-09 06:47:32,99,
2020-06-09 06:47:38,100,
2020-06-09 06:47:39,100,
2020-06-09 06:47:42,103,
2020-06-09 06:47:43,103,
2020-06-09 06:47:46,105,
2020-06-09 06:47:50,102,
2020-06-09 06:47:55,99,
2020-06-09 06:47:59,101,
2020-06-09 06:48:02,104,
2020-06-09 06:48:05,106,
2020-06-09 06:48:09,108,
2020-06-09 06:48:10,109,
2020-06-09 06:48:13,112,
2020-06-09 06:48:14,112,
2020-06-09 06:48:19,113,
2020-06-09 06:48:23,116,
2020-06-09 06:48:25,116,
2020-06-09 06:48:31,118,
2020-06-09 06:48:36,119,
2020-06-09 06:48:40,118,
2020-06-09 06:48:43,122,
2020-06-09 06:48:45,126,
2020-06-09 06:48:46,128,
2020-06-09 06:48:49,131,
2020-06-09 06:48:51,133,
2020-06-09 06:48:55,136,
2020-06-09 06:48:57,133,
2020-06-09 06:48:59,135,
2020-06-09 06:49:02,136,
2020-06-09 06:49:09,136,
2020-06-09 06:49:11,131,
2020-06-09 06:49:15,127,
2020-06-09 06:49:16,128,
2020-06-09 06:49:17,128,
2020-06-09 06:49:19,130,
2020-06-09 06:49:22,133,
2020-06-09 06:49:24,136,
2020-06-09 06:49:26,139,
2020-06-09 06:49:28,142,
2020-06-09 06:49:30,143,
2020-06-09 06:49:32,146,
2020-06-09 06:49:33,147,
2020-06-09 06:49:35,150,
2020-06-09 06:49:39,153,
2020-06-09 06:49:43,156,
2020-06-09 06:49:50,158,
2020-06-09 06:49:56,159,
2020-06-09 06:49:58,158,
2020-06-09 06:50:04,159,
2020-06-09 06:50:06,160,
2020-06-09 06:50:07,160,
2020-06-09 06:50:09,160,
2020-06-09 06:50:15,162,
2020-06-09 06:50:16,162,
2020-06-09 06:50:20,165,
2020-06-09 06:50:24,166,
2020-06-09 06:50:31,166,
2020-06-09 06:50:36,163,
2020-06-09 06:50:38,160,
2020-06-09 06:50:39,159,
2020-06-09 06:50:41,156,
2020-06-09 06:50:48,158,
2020-06-09 06:50:53,155,
2020-06-09 06:50:58,154,
2020-06-09 06:50:59,155,
2020-06-09 06:51:03,156,
2020-06-09 06:51:09,153,
2020-06-09 06:51:16,150,
2020-06-09 06:51:17,149,
2020-06-09 06:51:20,146,
2020-06-09 06:51:24,147,
2020-06-09 06:51:28,150,
2020-06-09 06:51:31,151,
2020-06-09 06:51:35,154,
2020-06-09 06:51:39,157,
2020-06-09 06:51:40,157,
2020-06-09 06:51:43,157,
2020-06-09 06:51:44,158,
2020-06-09 06:51:50,157,
2020-06-09 06:51:53,158,
2020-06-09 06:51:54,158,
2020-06-09 06:51:59,161,
2020-06-09 06:52:03,163,
2020-06-09 06:52:09,164,
2020-06-09 06:52:12,164,
2020-06-09 06:52:18,164,
2020-06-09 06:52:24,166,
2020-06-09 06:52:30,169,
2020-06-09 06:52:31,169,
2020-06-09 06:52:35,172,
2020-06-09 06:52:37,173,
2020-06-09 06:52:42,175,
2020-06-09 06:52:47,175,
2020-06-09 06:52:49,175,
2020-06-09 06:52:51,175,
2020-06-09 06:52:52,175,
2020-06-09 06:52:55,172,
2020-06-09 06:52:58,170,
2020-06-09 06:52:59,170,
2020-06-09 06:53:00,170,
2020-06-09 06:53:03,170,
2020-06-09 06:53:07,170,
2020-06-09 06:53:13,169,
2020-06-09 06:53:19,167,
2020-06-09 06:53:24,164,
2020-06-09 06:53:25,165,
2020-06-09 06:53:31,165,
2020-06-09 06:53:37,164,
2020-06-09 06:53:43,163,
2020-06-09 06:53:49,163,
2020-06-09 06:53:56,161,
2020-06-09 06:54:02,162,
2020-06-09 06:54:03,162,
2020-06-09 06:54:06,164,
2020-06-09 06:54:11,161,
2020-06-09 06:54:12,160,
2020-06-09 06:54:15,156,
2020-06-09 06:54:19,156,
2020-06-09 06:54:25,156,
2020-06-09 06:54:29,157,
2020-06-09 06:54:32,160,
2020-06-09 06:54:34,161,
2020-06-09 06:54:36,163,
2020-06-09 06:54:40,165,
2020-06-09 06:54:42,166,
2020-06-09 06:54:43,165,
2020-06-09 06:54:44,164,
2020-06-09 06:54:46,166,
2020-06-09 06:54:49,169,
2020-06-09 06:54:52,169,
2020-06-09 06:54:56,166,
2020-06-09 06:55:01,165,
2020-06-09 06:55:06,168,
2020-06-09 06:55:12,171,
2020-06-09 06:55:19,170,
2020-06-09 06:55:22,167,
2020-06-09 06:55:26,165,
2020-06-09 06:55:31,164,
2020-06-09 06:55:33,166,
2020-06-09 06:55:41,167,
2020-06-09 06:55:47,171,
2020-06-09 06:55:49,174,
2020-06-09 06:55:52,177,
2020-06-09 06:55:53,177,
2020-06-09 06:55:56,176,
2020-06-09 06:55:59,175,
2020-06-09 06:56:07,173,
