timestamp,heart_rate,timestamp_16
2020-05-06 13:23:00,71,28272
2020-05-06 13:24:00,68,28332
2020-05-06 13:26:00,67,28452
2020-05-06 13:27:00,68,28512
2020-05-06 13:30:00,67,28692
2020-05-06 13:31:00,68,28752
2020-05-06 13:33:00,67,28872
2020-05-06 13:34:00,68,28932
2020-05-06 13:36:00,67,29052
2020-05-06 13:37:00,68,29112
2020-05-06 13:38:00,67,29172
2020-05-06 13:39:00,65,29232
2020-05-06 13:40:00,64,29292
2020-05-06 13:42:00,65,29412
2020-05-06 13:43:00,64,29472
2020-05-06 13:58:00,64,30372
