timestamp,heart_rate,timestamp_16
2020-05-16 00:04:03,82,
2020-05-16 00:04:04,82,
2020-05-16 00:04:07,81,
2020-05-16 00:04:11,88,
2020-05-16 00:04:13,93,
2020-05-16 00:04:14,96,
2020-05-16 00:04:15,100,
2020-05-16 00:04:16,103,
2020-05-16 00:04:17,103,
2020-05-16 00:04:18,105,
2020-05-16 00:04:19,108,
2020-05-16 00:04:20,111,
2020-05-16 00:04:22,114,
2020-05-16 00:04:24,117,
2020-05-16 00:04:26,122,
2020-05-16 00:04:28,126,
2020-05-16 00:04:30,129,
2020-05-16 00:04:31,130,
2020-05-16 00:04:34,133,
2020-05-16 00:04:36,134,
2020-05-16 00:04:42,138,
2020-05-16 00:04:43,140,
2020-05-16 00:04:45,143,
2020-05-16 00:04:48,146,
2020-05-16 00:04:49,146,
2020-05-16 00:04:55,148,
2020-05-16 00:04:56,148,
2020-05-16 00:05:02,148,
2020-05-16 00:05:07,152,
2020-05-16 00:05:09,150,
2020-05-16 00:05:13,153,
2020-05-16 00:05:17,154,
2020-05-16 00:05:20,157,
2020-05-16 00:05:24,154,
2020-05-16 00:05:26,153,
2020-05-16 00:05:31,150,
2020-05-16 00:05:33,152,
2020-05-16 00:05:38,153,
2020-05-16 00:05:44,154,
2020-05-16 00:05:46,151,
2020-05-16 00:05:47,154,
2020-05-16 00:05:52,151,
2020-05-16 00:05:54,150,
2020-05-16 00:05:57,147,
2020-05-16 00:05:59,150,
2020-05-16 00:06:01,151,
2020-05-16 00:06:05,154,
2020-05-16 00:06:08,156,
2020-05-16 00:06:11,159,
2020-05-16 00:06:13,161,
2020-05-16 00:06:15,162,
2020-05-16 00:06:19,161,
2020-05-16 00:06:21,160,
2020-05-16 00:06:25,160,
2020-05-16 00:06:30,160,
2020-05-16 00:06:35,159,
2020-05-16 00:06:40,159,
2020-05-16 00:06:46,159,
2020-05-16 00:06:49,159,
2020-05-16 00:06:55,161,
2020-05-16 00:06:56,161,
2020-05-16 00:07:02,161,
2020-05-16 00:07:03,161,
2020-05-16 00:07:08,162,
2020-05-16 00:07:13,163,
2020-05-16 00:07:19,163,
2020-05-16 00:07:25,164,
2020-05-16 00:07:27,164,
2020-05-16 00:07:33,166,
2020-05-16 00:07:34,165,
2020-05-16 00:07:39,168,
2020-05-16 00:07:42,168,
2020-05-16 00:07:47,165,
2020-05-16 00:07:48,165,
2020-05-16 00:07:54,164,
2020-05-16 00:07:57,166,
2020-05-16 00:08:01,169,
2020-05-16 00:08:04,169,
2020-05-16 00:08:09,169,
2020-05-16 00:08:13,169,
2020-05-16 00:08:17,169,
2020-05-16 00:08:23,169,
2020-05-16 00:08:24,169,
2020-05-16 00:08:30,170,
2020-05-16 00:08:35,170,
2020-05-16 00:08:40,169,
2020-05-16 00:08:41,169,
2020-05-16 00:08:48,169,
2020-05-16 00:08:50,170,
2020-05-16 00:08:54,170,
2020-05-16 00:09:00,170,
2020-05-16 00:09:03,169,
2020-05-16 00:09:09,170,
2020-05-16 00:09:10,170,
2020-05-16 00:09:16,170,
2020-05-16 00:09:22,169,
2020-05-16 00:09:23,170,
2020-05-16 00:09:27,169,
2020-05-16 00:09:33,169,
2020-05-16 00:09:34,170,
2020-05-16 00:09:40,170,
2020-05-16 00:09:42,170,
2020-05-16 00:09:48,171,
2020-05-16 00:09:52,174,
2020-05-16 00:09:54,175,
2020-05-16 00:09:59,172,
2020-05-16 00:10:02,169,
2020-05-16 00:10:07,169,
2020-05-16 00:10:10,172,
2020-05-16 00:10:13,173,
2020-05-16 00:10:18,174,
2020-05-16 00:10:23,177,
2020-05-16 00:10:25,177,
2020-05-16 00:10:31,176,
2020-05-16 00:10:35,175,
2020-05-16 00:10:41,175,
2020-05-16 00:10:43,176,
2020-05-16 00:10:49,174,
2020-05-16 00:10:51,174,
2020-05-16 00:10:57,175,
2020-05-16 00:11:03,175,
2020-05-16 00:11:10,178,
2020-05-16 00:11:13,177,
2020-05-16 00:11:19,177,
2020-05-16 00:11:23,177,
2020-05-16 00:11:29,179,
2020-05-16 00:11:35,176,
2020-05-16 00:11:36,177,
2020-05-16 00:11:43,178,
2020-05-16 00:11:50,178,
2020-05-16 00:11:56,179,
2020-05-16 00:12:01,178,
2020-05-16 00:12:03,178,
2020-05-16 00:12:05,177,
2020-05-16 00:12:11,175,
2020-05-16 00:12:17,176,
2020-05-16 00:12:19,176,
2020-05-16 00:12:25,176,
2020-05-16 00:12:31,175,
2020-05-16 00:12:33,175,
2020-05-16 00:12:39,174,
2020-05-16 00:12:43,173,
2020-05-16 00:12:49,174,
2020-05-16 00:12:51,173,
2020-05-16 00:12:57,175,
2020-05-16 00:13:03,175,
2020-05-16 00:13:07,174,
2020-05-16 00:13:08,173,
2020-05-16 00:13:09,173,
2020-05-16 00:13:11,173,
2020-05-16 00:13:16,176,
2020-05-16 00:13:17,176,
2020-05-16 00:13:23,177,
2020-05-16 00:13:27,178,
2020-05-16 00:13:28,178,
2020-05-16 00:13:30,179,
2020-05-16 00:13:34,178,
2020-05-16 00:13:35,178,
2020-05-16 00:13:39,175,
2020-05-16 00:13:41,177,
2020-05-16 00:13:47,178,
2020-05-16 00:13:49,179,
2020-05-16 00:13:53,182,
2020-05-16 00:13:56,180,
2020-05-16 00:14:03,180,
2020-05-16 00:14:05,181,
2020-05-16 00:14:09,178,
2020-05-16 00:14:14,177,
2020-05-16 00:14:20,177,
2020-05-16 00:14:23,176,
2020-05-16 00:14:30,178,
2020-05-16 00:14:34,175,
2020-05-16 00:14:35,175,
2020-05-16 00:14:37,174,
2020-05-16 00:14:40,176,
2020-05-16 00:14:45,173,
2020-05-16 00:14:47,174,
2020-05-16 00:14:53,175,
2020-05-16 00:14:54,175,
2020-05-16 00:15:00,174,
2020-05-16 00:15:06,174,
2020-05-16 00:15:07,174,
2020-05-16 00:15:13,174,
2020-05-16 00:15:17,174,
2020-05-16 00:15:24,175,
2020-05-16 00:15:31,176,
2020-05-16 00:15:38,176,
2020-05-16 00:15:39,176,
2020-05-16 00:15:44,174,
2020-05-16 00:15:50,175,
2020-05-16 00:15:51,175,
2020-05-16 00:15:57,175,
2020-05-16 00:15:58,176,
2020-05-16 00:16:05,175,
2020-05-16 00:16:12,176,
2020-05-16 00:16:18,175,
2020-05-16 00:16:24,175,
2020-05-16 00:16:30,175,
2020-05-16 00:16:32,176,
2020-05-16 00:16:39,178,
2020-05-16 00:16:40,178,
2020-05-16 00:16:46,177,
2020-05-16 00:16:48,177,
2020-05-16 00:16:53,176,
2020-05-16 00:16:58,177,
2020-05-16 00:17:04,177,
2020-05-16 00:17:09,176,
2020-05-16 00:17:14,175,
2020-05-16 00:17:19,175,
2020-05-16 00:17:24,176,
2020-05-16 00:17:28,174,
2020-05-16 00:17:32,174,
2020-05-16 00:17:36,175,
2020-05-16 00:17:38,175,
2020-05-16 00:17:43,174,
2020-05-16 00:17:48,172,
2020-05-16 00:17:52,171,
2020-05-16 00:17:58,170,
2020-05-16 00:18:03,170,
2020-05-16 00:18:09,171,
2020-05-16 00:18:14,171,
2020-05-16 00:18:18,174,
2020-05-16 00:18:20,175,
2020-05-16 00:18:24,173,
2020-05-16 00:18:26,174,
2020-05-16 00:18:30,175,
2020-05-16 00:18:31,174,
2020-05-16 00:18:33,175,
2020-05-16 00:18:36,177,
2020-05-16 00:18:40,177,
2020-05-16 00:18:41,177,
2020-05-16 00:18:44,175,
2020-05-16 00:18:48,175,
2020-05-16 00:18:52,172,
2020-05-16 00:18:53,172,
2020-05-16 00:18:57,172,
2020-05-16 00:19:03,172,
2020-05-16 00:19:04,172,
2020-05-16 00:19:10,171,
2020-05-16 00:19:12,171,
2020-05-16 00:19:14,171,
2020-05-16 00:19:19,171,
2020-05-16 00:19:20,171,
2020-05-16 00:19:22,172,
2020-05-16 00:19:26,175,
2020-05-16 00:19:29,175,
2020-05-16 00:19:34,177,
2020-05-16 00:19:38,177,
2020-05-16 00:19:45,176,
