timestamp,heart_rate,timestamp_16
,64,10348
2020-05-05 14:08:00,63,10408
2020-05-05 14:09:00,64,10468
2020-05-05 14:12:00,65,10648
2020-05-05 14:13:00,64,10708
2020-05-05 14:14:00,63,10768
2020-05-05 14:15:00,64,10828
2020-05-05 14:17:00,63,10948
2020-05-05 14:18:00,64,11008
2020-05-05 14:19:00,63,11068
2020-05-05 14:21:00,64,11188
2020-05-05 14:23:00,63,11308
2020-05-05 14:24:00,65,11368
2020-05-05 14:25:00,60,11428
2020-05-05 14:26:00,56,11488
2020-05-05 14:41:00,56,12388
2020-05-05 14:46:00,58,12688
2020-05-05 14:47:00,57,12748
2020-05-05 14:48:00,58,12808
2020-05-05 14:51:00,57,12988
2020-05-05 14:52:00,58,13048
2020-05-05 15:07:00,58,13948
2020-05-05 15:08:00,70,14008
2020-05-05 15:09:00,67,14068
2020-05-05 15:10:00,61,14128
2020-05-05 15:11:00,58,14188
2020-05-05 15:26:00,58,15088
2020-05-05 15:41:00,58,15988
2020-05-05 15:48:00,68,16408
2020-05-05 15:49:00,69,16468
2020-05-05 15:50:00,61,16528
2020-05-05 15:51:00,59,16588
2020-05-05 15:52:00,64,16648
2020-05-05 15:53:00,67,16708
2020-05-05 15:54:00,64,16768
2020-05-05 15:55:00,59,16828
2020-05-05 15:56:00,58,16888
2020-05-05 15:58:00,57,17008
2020-05-05 15:59:00,58,17068
2020-05-05 16:09:00,59,17668
2020-05-05 16:15:00,60,18028
2020-05-05 16:16:00,59,18088
2020-05-05 16:17:00,60,18148
2020-05-05 16:18:00,69,18208
2020-05-05 16:19:00,63,18268
2020-05-05 16:20:00,61,18328
2020-05-05 16:35:00,61,19228
2020-05-05 16:39:00,74,19468
2020-05-05 16:40:00,70,19528
2020-05-05 16:41:00,64,19588
2020-05-05 16:42:00,62,19648
2020-05-05 16:43:00,61,19708
2020-05-05 16:45:00,72,19828
2020-05-05 16:46:00,70,19888
2020-05-05 16:47:00,60,19948
2020-05-05 16:48:00,57,20008
2020-05-05 16:49:00,56,20068
2020-05-05 16:51:00,55,20188
2020-05-05 16:52:00,56,20248
2020-05-05 16:53:00,55,20308
2020-05-05 16:54:00,56,20368
2020-05-05 16:56:00,60,20488
2020-05-05 16:57:00,70,20548
2020-05-05 16:58:00,61,20608
2020-05-05 16:59:00,57,20668
2020-05-05 17:00:00,56,20728
2020-05-05 17:01:00,55,20788
2020-05-05 17:03:00,56,20908
2020-05-05 17:05:00,55,21028
2020-05-05 17:09:00,56,21268
2020-05-05 17:10:00,55,21328
2020-05-05 17:18:00,56,21808
2020-05-05 17:19:00,55,21868
2020-05-05 17:21:00,56,21988
2020-05-05 17:22:00,55,22048
2020-05-05 17:28:00,56,22408
2020-05-05 17:29:00,55,22468
2020-05-05 17:34:00,56,22768
2020-05-05 17:35:00,55,22828
2020-05-05 17:37:00,56,22948
2020-05-05 17:39:00,55,23068
2020-05-05 17:41:00,54,23188
2020-05-05 17:44:00,53,23368
2020-05-05 17:47:00,54,23548
2020-05-05 17:54:00,53,23968
2020-05-05 17:55:00,54,24028
2020-05-05 17:57:00,53,24148
2020-05-05 17:59:00,54,24268
2020-05-05 18:01:00,70,24388
2020-05-05 18:02:00,62,24448
2020-05-05 18:03:00,53,24508
2020-05-05 18:04:00,50,24568
2020-05-05 18:06:00,52,24688
2020-05-05 18:07:00,50,24748
2020-05-05 18:08:00,51,24808
2020-05-05 18:23:00,51,25708
2020-05-05 18:34:00,52,26368
2020-05-05 18:35:00,51,26428
2020-05-05 18:50:00,51,27328
2020-05-05 19:05:00,51,28228
2020-05-05 19:08:00,52,28408
2020-05-05 19:09:00,66,28468
2020-05-05 19:10:00,58,28528
2020-05-05 19:11:00,53,28588
2020-05-05 19:12:00,52,28648
2020-05-05 19:14:00,51,28768
2020-05-05 19:16:00,52,28888
2020-05-05 19:17:00,51,28948
2020-05-05 19:28:00,52,29608
2020-05-05 19:29:00,51,29668
2020-05-05 19:42:00,52,30448
2020-05-05 19:43:00,51,30508
2020-05-05 19:44:00,56,30568
2020-05-05 19:45:00,65,30628
2020-05-05 19:46:00,58,30688
2020-05-05 19:47:00,65,30748
2020-05-05 19:48:00,56,30808
2020-05-05 19:49:00,58,30868
2020-05-05 19:50:00,64,30928
2020-05-05 19:51:00,55,30988
2020-05-05 19:52:00,52,31048
2020-05-05 19:53:00,51,31108
2020-05-05 19:57:00,52,31348
2020-05-05 19:58:00,51,31408
2020-05-05 20:00:00,52,31528
2020-05-05 20:01:00,51,31588
2020-05-05 20:03:00,53,31708
2020-05-05 20:04:00,54,31768
2020-05-05 20:19:00,54,32668
2020-05-05 20:21:00,55,32788
2020-05-05 20:24:00,54,32968
2020-05-05 20:27:00,55,33148
2020-05-05 20:28:00,54,33208
