timestamp,heart_rate,timestamp_16
2020-06-05 08:03:22,196,
2020-06-05 08:03:25,194,
2020-06-05 08:03:31,191,
2020-06-05 08:03:32,190,
2020-06-05 08:03:36,187,
2020-06-05 08:03:37,186,
2020-06-05 08:03:38,185,
2020-06-05 08:03:40,183,
2020-06-05 08:03:41,183,
2020-06-05 08:03:42,182,
2020-06-05 08:03:43,182,
2020-06-05 08:03:44,182,
2020-06-05 08:03:45,182,
2020-06-05 08:03:46,182,
2020-06-05 08:03:47,182,
2020-06-05 08:03:48,182,
2020-06-05 08:03:49,182,
2020-06-05 08:03:50,181,
2020-06-05 08:03:52,181,
2020-06-05 08:03:55,181,
2020-06-05 08:03:59,179,
2020-06-05 08:04:06,181,
2020-06-05 08:04:11,182,
2020-06-05 08:04:15,179,
2020-06-05 08:04:24,174,
2020-06-05 08:04:25,171,
2020-06-05 08:04:26,168,
2020-06-05 08:04:27,165,
2020-06-05 08:04:28,161,
2020-06-05 08:04:29,156,
2020-06-05 08:04:30,150,
2020-06-05 08:04:31,146,
2020-06-05 08:04:32,143,
2020-06-05 08:04:38,141,
2020-06-05 08:04:45,139,
2020-06-05 08:04:49,140,
2020-06-05 08:04:51,143,
2020-06-05 08:04:55,144,
2020-06-05 08:04:56,144,
2020-06-05 08:05:06,141,
2020-06-05 08:05:11,142,
2020-06-05 08:05:14,144,
2020-06-05 08:05:22,145,
2020-06-05 08:05:23,143,
2020-06-05 08:05:26,140,
2020-06-05 08:05:30,137,
2020-06-05 08:05:31,136,
2020-06-05 08:05:33,134,
2020-06-05 08:05:34,137,
2020-06-05 08:05:39,132,
2020-06-05 08:05:41,130,
2020-06-05 08:05:46,127,
2020-06-05 08:05:55,127,
2020-06-05 08:05:58,131,
2020-06-05 08:06:00,134,
2020-06-05 08:06:06,131,
2020-06-05 08:06:09,128,
2020-06-05 08:06:12,125,
2020-06-05 08:06:16,122,
2020-06-05 08:06:25,123,
2020-06-05 08:06:30,122,
2020-06-05 08:06:33,118,
2020-06-05 08:06:34,117,
2020-06-05 08:06:37,115,
2020-06-05 08:06:40,114,
2020-06-05 08:06:49,114,
2020-06-05 08:06:58,113,
2020-06-05 08:07:01,110,
2020-06-05 08:07:02,113,
2020-06-05 08:07:06,115,
2020-06-05 08:07:07,118,
2020-06-05 08:07:10,122,
2020-06-05 08:07:12,124,
2020-06-05 08:07:15,128,
2020-06-05 08:07:17,132,
2020-06-05 08:07:18,135,
2020-06-05 08:07:19,135,
2020-06-05 08:07:20,138,
2020-06-05 08:07:23,140,
2020-06-05 08:07:29,141,
2020-06-05 08:07:38,140,
2020-06-05 08:07:39,139,
2020-06-05 08:07:40,139,
2020-06-05 08:07:44,139,
2020-06-05 08:07:50,139,
2020-06-05 08:07:57,136,
2020-06-05 08:08:02,134,
2020-06-05 08:08:14,132,
2020-06-05 08:08:23,128,
2020-06-05 08:08:25,129,
2020-06-05 08:08:29,132,
2020-06-05 08:08:39,134,
2020-06-05 08:08:45,131,
2020-06-05 08:08:47,128,
2020-06-05 08:08:50,127,
2020-06-05 08:09:01,128,
2020-06-05 08:09:02,128,
2020-06-05 08:09:14,130,
2020-06-05 08:09:20,129,
2020-06-05 08:09:29,129,
2020-06-05 08:09:39,131,
2020-06-05 08:09:42,134,
2020-06-05 08:09:45,137,
2020-06-05 08:09:46,137,
2020-06-05 08:09:50,136,
2020-06-05 08:10:01,137,
2020-06-05 08:10:13,135,
2020-06-05 08:10:15,134,
2020-06-05 08:10:19,131,
2020-06-05 08:10:25,130,
2020-06-05 08:10:27,131,
2020-06-05 08:10:39,128,
2020-06-05 08:10:42,129,
2020-06-05 08:10:43,130,
2020-06-05 08:10:46,126,
2020-06-05 08:10:48,123,
2020-06-05 08:10:50,119,
2020-06-05 08:10:54,116,
2020-06-05 08:10:57,113,
2020-06-05 08:11:00,110,
2020-06-05 08:11:03,107,
2020-06-05 08:11:13,104,
2020-06-05 08:11:14,104,
2020-06-05 08:11:24,104,
2020-06-05 08:11:31,104,
2020-06-05 08:11:39,101,
2020-06-05 08:11:47,100,
2020-06-05 08:11:59,102,
2020-06-05 08:12:14,101,
2020-06-05 08:12:25,103,
